client_id,client_name,instrument_id,ticker,trade_date,side,quantity,signed_quantity,running_position
16,Alice Silva,10,HARIN3,2024-10-01,BUY,26.0,26.0,83.0
16,Alice Silva,10,HARIN3,2024-10-23,SELL,9.0,-9.0,74.0
16,Alice Silva,10,HARIN3,2024-10-23,BUY,20.0,20.0,94.0
16,Alice Silva,10,HARIN3,2024-10-23,BUY,10.0,10.0,104.0
16,Alice Silva,10,HARIN3,2024-10-24,BUY,10.0,10.0,114.0
16,Alice Silva,10,HARIN3,2024-10-29,BUY,15.0,15.0,129.0
16,Alice Silva,10,HARIN3,2024-10-31,BUY,9.0,9.0,138.0
16,Alice Silva,10,HARIN3,2024-11-05,BUY,14.0,14.0,152.0
16,Alice Silva,10,HARIN3,2024-11-25,SELL,60.0,-60.0,92.0
16,Alice Silva,10,HARIN3,2024-12-23,BUY,41.0,41.0,133.0
16,Alice Silva,10,HARIN3,2025-01-07,SELL,9.0,-9.0,124.0
16,Alice Silva,10,HARIN3,2025-01-14,BUY,7.0,7.0,131.0
16,Alice Silva,10,HARIN3,2025-01-15,BUY,7.0,7.0,138.0
16,Alice Silva,10,HARIN3,2025-01-15,BUY,14.0,14.0,152.0
16,Alice Silva,10,HARIN3,2025-01-16,BUY,7.0,7.0,159.0
16,Alice Silva,10,HARIN3,2025-01-17,SELL,20.0,-20.0,139.0
16,Alice Silva,10,HARIN3,2025-01-21,BUY,31.0,31.0,170.0
16,Alice Silva,10,HARIN3,2025-01-27,SELL,32.0,-32.0,138.0
16,Alice Silva,10,HARIN3,2025-01-28,BUY,85.0,85.0,223.0
16,Alice Silva,10,HARIN3,2025-01-30,SELL,7.0,-7.0,216.0
16,Alice Silva,10,HARIN3,2025-02-05,SELL,35.0,-35.0,181.0
16,Alice Silva,10,HARIN3,2025-02-10,SELL,12.0,-12.0,169.0
16,Alice Silva,10,HARIN3,2025-02-25,BUY,25.0,25.0,194.0
16,Alice Silva,10,HARIN3,2025-02-26,SELL,34.0,-34.0,160.0
16,Alice Silva,10,HARIN3,2025-02-27,SELL,17.0,-17.0,143.0
16,Alice Silva,10,HARIN3,2025-03-03,BUY,22.0,22.0,165.0
16,Alice Silva,10,HARIN3,2025-03-03,SELL,28.0,-28.0,137.0
16,Alice Silva,10,HARIN3,2025-03-11,SELL,49.0,-49.0,88.0
16,Alice Silva,10,HARIN3,2025-03-19,BUY,18.0,18.0,106.0
16,Alice Silva,10,HARIN3,2025-03-27,BUY,103.0,103.0,209.0
16,Alice Silva,10,HARIN3,2025-04-02,BUY,8.0,8.0,217.0
16,Alice Silva,10,HARIN3,2025-04-10,SELL,13.0,-13.0,204.0
16,Alice Silva,10,HARIN3,2025-04-17,BUY,12.0,12.0,216.0
16,Alice Silva,10,HARIN3,2025-05-08,BUY,75.0,75.0,291.0
16,Alice Silva,10,HARIN3,2025-05-27,SELL,11.0,-11.0,280.0
16,Alice Silva,10,HARIN3,2025-06-05,SELL,13.0,-13.0,267.0
16,Alice Silva,10,HARIN3,2025-06-27,BUY,11.0,11.0,278.0
16,Alice Silva,10,HARIN3,2025-07-02,SELL,19.0,-19.0,259.0
16,Alice Silva,10,HARIN3,2025-07-03,SELL,14.0,-14.0,245.0
16,Alice Silva,10,HARIN3,2025-07-08,BUY,30.0,30.0,275.0
16,Alice Silva,10,HARIN3,2025-07-08,BUY,29.0,29.0,304.0
16,Alice Silva,10,HARIN3,2025-07-28,SELL,21.0,-21.0,283.0
16,Alice Silva,10,HARIN3,2025-08-01,BUY,9.0,9.0,292.0
16,Alice Silva,10,HARIN3,2025-08-04,BUY,19.0,19.0,311.0
16,Alice Silva,10,HARIN3,2025-08-07,BUY,15.0,15.0,326.0
16,Alice Silva,10,HARIN3,2025-09-03,BUY,42.0,42.0,368.0
16,Alice Silva,10,HARIN3,2025-09-09,BUY,34.0,34.0,402.0
16,Alice Silva,10,HARIN3,2025-09-12,BUY,8.0,8.0,410.0
16,Alice Silva,10,HARIN3,2025-09-12,SELL,84.0,-84.0,326.0
16,Alice Silva,10,HARIN3,2025-09-17,SELL,17.0,-17.0,309.0
16,Alice Silva,10,HARIN3,2025-10-01,BUY,11.0,11.0,320.0
16,Alice Silva,10,HARIN3,2025-10-02,BUY,71.0,71.0,391.0
16,Alice Silva,10,HARIN3,2025-10-02,BUY,23.0,23.0,414.0
16,Alice Silva,10,HARIN3,2025-10-03,BUY,14.0,14.0,428.0
16,Alice Silva,10,HARIN3,2025-11-10,BUY,6.0,6.0,434.0
16,Alice Silva,10,HARIN3,2025-11-18,BUY,17.0,17.0,451.0
16,Alice Silva,10,HARIN3,2025-11-26,BUY,8.0,8.0,459.0
16,Alice Silva,10,HARIN3,2025-12-03,BUY,51.0,51.0,510.0
16,Alice Silva,10,HARIN3,2026-01-01,BUY,7.0,7.0,517.0
16,Alice Silva,10,HARIN3,2026-01-05,SELL,22.0,-22.0,495.0
16,Alice Silva,10,HARIN3,2026-01-09,SELL,25.0,-25.0,470.0
16,Alice Silva,10,HARIN3,2026-01-12,SELL,40.0,-40.0,430.0
16,Alice Silva,10,HARIN3,2026-01-12,BUY,24.0,24.0,454.0
16,Alice Silva,10,HARIN3,2026-01-23,BUY,6.0,6.0,460.0
16,Alice Silva,10,HARIN3,2026-01-29,SELL,20.0,-20.0,440.0
16,Alice Silva,10,HARIN3,2026-01-30,BUY,30.0,30.0,470.0
16,Alice Silva,10,HARIN3,2026-02-18,BUY,26.0,26.0,496.0
16,Alice Silva,10,HARIN3,2026-02-19,SELL,15.0,-15.0,481.0
16,Alice Silva,10,HARIN3,2026-03-17,BUY,22.0,22.0,503.0
16,Alice Silva,10,HARIN3,2026-03-31,BUY,36.0,36.0,539.0
16,Alice Silva,10,HARIN3,2026-04-03,BUY,12.0,12.0,551.0
16,Alice Silva,10,HARIN3,2026-04-13,BUY,10.0,10.0,561.0
16,Alice Silva,10,HARIN3,2026-04-14,SELL,23.0,-23.0,538.0
16,Alice Silva,10,HARIN3,2026-04-15,SELL,56.0,-56.0,482.0
16,Alice Silva,10,HARIN3,2026-04-15,BUY,8.0,8.0,490.0
16,Alice Silva,10,HARIN3,2026-04-23,SELL,13.0,-13.0,477.0
16,Alice Silva,10,HARIN3,2026-05-07,SELL,29.0,-29.0,448.0
16,Alice Silva,10,HARIN3,2026-05-26,SELL,33.0,-33.0,415.0
16,Alice Silva,10,HARIN3,2026-05-26,BUY,8.0,8.0,423.0
16,Alice Silva,10,HARIN3,2026-05-28,BUY,20.0,20.0,443.0
16,Alice Silva,10,HARIN3,2026-05-29,BUY,8.0,8.0,451.0
16,Alice Silva,10,HARIN3,2026-06-30,BUY,17.0,17.0,468.0
16,Alice Silva,10,HARIN3,2026-07-01,SELL,12.0,-12.0,456.0
16,Alice Silva,10,HARIN3,2026-07-10,SELL,16.0,-16.0,440.0
16,Alice Silva,10,HARIN3,2026-07-13,BUY,18.0,18.0,458.0
16,Alice Silva,10,HARIN3,2026-07-22,BUY,20.0,20.0,478.0
16,Alice Silva,10,HARIN3,2026-08-07,BUY,44.0,44.0,522.0
16,Alice Silva,11,ORBAG4,2025-01-01,BUY,12.0,12.0,12.0
16,Alice Silva,11,ORBAG4,2025-01-06,SELL,12.0,-12.0,0.0
16,Alice Silva,11,ORBAG4,2025-02-04,BUY,21.0,21.0,21.0
16,Alice Silva,11,ORBAG4,2025-03-18,SELL,21.0,-21.0,0.0
16,Alice Silva,11,ORBAG4,2025-05-21,BUY,36.0,36.0,36.0
16,Alice Silva,11,ORBAG4,2025-09-17,BUY,38.0,38.0,74.0
16,Alice Silva,11,ORBAG4,2025-09-23,SELL,23.0,-23.0,51.0
16,Alice Silva,11,ORBAG4,2025-11-11,BUY,4.0,4.0,55.0
16,Alice Silva,11,ORBAG4,2026-01-05,BUY,21.0,21.0,76.0
16,Alice Silva,12,IROAG7,2024-08-12,BUY,14.0,14.0,14.0
16,Alice Silva,12,IROAG7,2024-09-06,SELL,14.0,-14.0,0.0
16,Alice Silva,12,IROAG7,2024-09-12,BUY,12.0,12.0,12.0
16,Alice Silva,12,IROAG7,2025-01-02,BUY,45.0,45.0,57.0
16,Alice Silva,12,IROAG7,2025-01-30,BUY,30.0,30.0,87.0
16,Alice Silva,12,IROAG7,2025-02-28,SELL,11.0,-11.0,76.0
16,Alice Silva,12,IROAG7,2025-04-28,SELL,22.0,-22.0,54.0
16,Alice Silva,12,IROAG7,2025-05-29,SELL,16.0,-16.0,38.0
16,Alice Silva,12,IROAG7,2025-06-04,SELL,6.0,-6.0,32.0
16,Alice Silva,12,IROAG7,2025-06-26,BUY,15.0,15.0,47.0
16,Alice Silva,12,IROAG7,2025-06-30,SELL,20.0,-20.0,27.0
16,Alice Silva,12,IROAG7,2025-07-11,BUY,22.0,22.0,49.0
16,Alice Silva,12,IROAG7,2025-11-06,BUY,27.0,27.0,76.0
16,Alice Silva,12,IROAG7,2025-11-19,BUY,10.0,10.0,86.0
16,Alice Silva,12,IROAG7,2026-03-23,BUY,22.0,22.0,108.0
16,Alice Silva,12,IROAG7,2026-03-27,BUY,16.0,16.0,124.0
16,Alice Silva,12,IROAG7,2026-04-14,BUY,18.0,18.0,142.0
16,Alice Silva,12,IROAG7,2026-05-14,SELL,11.0,-11.0,131.0
16,Alice Silva,12,IROAG7,2026-06-04,SELL,10.0,-10.0,121.0
16,Alice Silva,13,AMBPA6,2024-08-21,BUY,47.0,47.0,47.0
16,Alice Silva,13,AMBPA6,2024-09-05,SELL,11.0,-11.0,36.0
16,Alice Silva,13,AMBPA6,2024-09-11,BUY,8.0,8.0,44.0
16,Alice Silva,13,AMBPA6,2024-10-24,BUY,21.0,21.0,65.0
16,Alice Silva,13,AMBPA6,2025-04-15,BUY,15.0,15.0,80.0
16,Alice Silva,13,AMBPA6,2025-08-01,BUY,18.0,18.0,98.0
16,Alice Silva,13,AMBPA6,2025-09-18,BUY,45.0,45.0,143.0
16,Alice Silva,13,AMBPA6,2025-10-03,SELL,13.0,-13.0,130.0
16,Alice Silva,13,AMBPA6,2025-12-25,BUY,25.0,25.0,155.0
16,Alice Silva,13,AMBPA6,2026-01-13,SELL,17.0,-17.0,138.0
16,Alice Silva,13,AMBPA6,2026-02-02,BUY,15.0,15.0,153.0
16,Alice Silva,13,AMBPA6,2026-02-11,SELL,21.0,-21.0,132.0
16,Alice Silva,13,AMBPA6,2026-04-09,BUY,6.0,6.0,138.0
16,Alice Silva,14,WAVIN2,2024-10-08,BUY,21.0,21.0,21.0
16,Alice Silva,14,WAVIN2,2025-03-11,SELL,21.0,-21.0,0.0
16,Alice Silva,14,WAVIN2,2025-08-25,BUY,31.0,31.0,31.0
16,Alice Silva,14,WAVIN2,2025-09-01,BUY,34.0,34.0,65.0
16,Alice Silva,14,WAVIN2,2025-10-30,SELL,18.0,-18.0,47.0
16,Alice Silva,14,WAVIN2,2025-12-12,BUY,8.0,8.0,55.0
16,Alice Silva,14,WAVIN2,2026-01-01,BUY,59.0,59.0,114.0
16,Alice Silva,14,WAVIN2,2026-02-26,BUY,8.0,8.0,122.0
16,Alice Silva,14,WAVIN2,2026-04-10,BUY,102.0,102.0,224.0
16,Alice Silva,14,WAVIN2,2026-04-13,SELL,9.0,-9.0,215.0
16,Alice Silva,14,WAVIN2,2026-04-16,SELL,21.0,-21.0,194.0
16,Alice Silva,14,WAVIN2,2026-06-18,BUY,38.0,38.0,232.0
16,Alice Silva,15,SILIN4,2024-10-03,BUY,10.0,10.0,10.0
16,Alice Silva,15,SILIN4,2024-11-21,BUY,171.0,171.0,181.0
16,Alice Silva,15,SILIN4,2024-12-16,BUY,10.0,10.0,191.0
16,Alice Silva,15,SILIN4,2025-01-24,BUY,71.0,71.0,262.0
16,Alice Silva,15,SILIN4,2025-04-03,BUY,92.0,92.0,354.0
16,Alice Silva,15,SILIN4,2025-07-29,SELL,15.0,-15.0,339.0
16,Alice Silva,15,SILIN4,2025-09-17,BUY,49.0,49.0,388.0
16,Alice Silva,15,SILIN4,2025-10-03,BUY,28.0,28.0,416.0
16,Alice Silva,15,SILIN4,2026-02-06,BUY,17.0,17.0,433.0
16,Alice Silva,15,SILIN4,2026-04-01,BUY,7.0,7.0,440.0
16,Alice Silva,15,SILIN4,2026-04-10,SELL,23.0,-23.0,417.0
16,Alice Silva,15,SILIN4,2026-05-11,BUY,27.0,27.0,444.0
16,Alice Silva,15,SILIN4,2026-07-02,BUY,18.0,18.0,462.0
16,Alice Silva,16,BLUSA5,2024-09-20,BUY,39.0,39.0,39.0
16,Alice Silva,16,BLUSA5,2024-10-14,BUY,93.0,93.0,132.0
16,Alice Silva,16,BLUSA5,2024-12-05,SELL,30.0,-30.0,102.0
16,Alice Silva,16,BLUSA5,2024-12-31,SELL,18.0,-18.0,84.0
16,Alice Silva,16,BLUSA5,2025-02-13,BUY,17.0,17.0,101.0
16,Alice Silva,16,BLUSA5,2025-02-26,BUY,31.0,31.0,132.0
16,Alice Silva,16,BLUSA5,2025-03-21,SELL,23.0,-23.0,109.0
16,Alice Silva,16,BLUSA5,2025-05-01,BUY,34.0,34.0,143.0
16,Alice Silva,16,BLUSA5,2025-06-12,SELL,42.0,-42.0,101.0
16,Alice Silva,16,BLUSA5,2025-09-15,BUY,15.0,15.0,116.0
16,Alice Silva,16,BLUSA5,2025-10-07,SELL,13.0,-13.0,103.0
16,Alice Silva,16,BLUSA5,2025-11-12,BUY,14.0,14.0,117.0
16,Alice Silva,16,BLUSA5,2026-07-01,SELL,7.0,-7.0,110.0
16,Alice Silva,16,BLUSA5,2026-07-30,BUY,14.0,14.0,124.0
16,Alice Silva,17,AURIN2,2024-08-07,BUY,11.0,11.0,11.0
16,Alice Silva,17,AURIN2,2024-09-05,BUY,9.0,9.0,20.0
16,Alice Silva,17,AURIN2,2024-09-10,BUY,54.0,54.0,74.0
16,Alice Silva,17,AURIN2,2024-09-12,BUY,40.0,40.0,114.0
16,Alice Silva,17,AURIN2,2024-09-12,BUY,18.0,18.0,132.0
16,Alice Silva,17,AURIN2,2024-09-23,BUY,20.0,20.0,152.0
16,Alice Silva,17,AURIN2,2024-10-03,BUY,20.0,20.0,172.0
16,Alice Silva,17,AURIN2,2024-11-18,SELL,22.0,-22.0,150.0
16,Alice Silva,17,AURIN2,2024-11-18,BUY,9.0,9.0,159.0
16,Alice Silva,17,AURIN2,2024-12-18,BUY,9.0,9.0,168.0
16,Alice Silva,17,AURIN2,2025-01-23,BUY,60.0,60.0,228.0
16,Alice Silva,17,AURIN2,2025-09-25,SELL,12.0,-12.0,216.0
16,Alice Silva,17,AURIN2,2025-11-26,SELL,12.0,-12.0,204.0
16,Alice Silva,17,AURIN2,2026-01-20,SELL,20.0,-20.0,184.0
16,Alice Silva,18,MERGR5,2024-08-09,BUY,22.0,22.0,22.0
16,Alice Silva,18,MERGR5,2024-09-04,BUY,20.0,20.0,42.0
16,Alice Silva,18,MERGR5,2024-10-17,BUY,27.0,27.0,69.0
16,Alice Silva,18,MERGR5,2025-01-20,BUY,7.0,7.0,76.0
16,Alice Silva,18,MERGR5,2025-04-09,BUY,23.0,23.0,99.0
16,Alice Silva,18,MERGR5,2025-07-08,BUY,27.0,27.0,126.0
16,Alice Silva,18,MERGR5,2025-08-20,SELL,55.0,-55.0,71.0
16,Alice Silva,18,MERGR5,2025-10-09,BUY,9.0,9.0,80.0
16,Alice Silva,18,MERGR5,2025-11-24,SELL,11.0,-11.0,69.0
16,Alice Silva,18,MERGR5,2026-01-19,SELL,25.0,-25.0,44.0
16,Alice Silva,18,MERGR5,2026-02-04,BUY,63.0,63.0,107.0
16,Alice Silva,18,MERGR5,2026-03-23,BUY,37.0,37.0,144.0
16,Alice Silva,18,MERGR5,2026-05-01,SELL,14.0,-14.0,130.0
16,Alice Silva,19,ORBTE0,2024-09-11,BUY,11.0,11.0,11.0
16,Alice Silva,19,ORBTE0,2024-09-13,SELL,11.0,-11.0,0.0
16,Alice Silva,19,ORBTE0,2024-09-17,BUY,39.0,39.0,39.0
16,Alice Silva,19,ORBTE0,2024-10-28,BUY,23.0,23.0,62.0
16,Alice Silva,19,ORBTE0,2025-03-19,SELL,18.0,-18.0,44.0
16,Alice Silva,19,ORBTE0,2025-06-03,SELL,26.0,-26.0,18.0
16,Alice Silva,19,ORBTE0,2025-09-01,BUY,20.0,20.0,38.0
16,Alice Silva,19,ORBTE0,2025-09-24,SELL,38.0,-38.0,0.0
16,Alice Silva,19,ORBTE0,2026-01-26,BUY,28.0,28.0,28.0
16,Alice Silva,19,ORBTE0,2026-01-30,SELL,15.0,-15.0,13.0
16,Alice Silva,20,ATLPA1,2024-08-15,BUY,26.0,26.0,26.0
16,Alice Silva,20,ATLPA1,2024-09-02,BUY,32.0,32.0,58.0
16,Alice Silva,20,ATLPA1,2024-09-03,BUY,44.0,44.0,102.0
16,Alice Silva,20,ATLPA1,2024-09-04,BUY,66.0,66.0,168.0
16,Alice Silva,20,ATLPA1,2024-09-05,BUY,39.0,39.0,207.0
16,Alice Silva,20,ATLPA1,2024-09-05,SELL,34.0,-34.0,173.0
16,Alice Silva,20,ATLPA1,2024-09-11,BUY,17.0,17.0,190.0
16,Alice Silva,20,ATLPA1,2024-09-11,BUY,26.0,26.0,216.0
16,Alice Silva,20,ATLPA1,2024-09-12,SELL,19.0,-19.0,197.0
16,Alice Silva,20,ATLPA1,2024-09-12,BUY,10.0,10.0,207.0
16,Alice Silva,20,ATLPA1,2024-09-13,SELL,13.0,-13.0,194.0
16,Alice Silva,20,ATLPA1,2024-09-17,SELL,194.0,-194.0,0.0
16,Alice Silva,20,ATLPA1,2024-10-02,BUY,24.0,24.0,24.0
16,Alice Silva,20,ATLPA1,2024-10-10,BUY,9.0,9.0,33.0
16,Alice Silva,20,ATLPA1,2024-10-28,BUY,39.0,39.0,72.0
16,Alice Silva,20,ATLPA1,2024-10-31,BUY,27.0,27.0,99.0
16,Alice Silva,20,ATLPA1,2024-11-25,BUY,9.0,9.0,108.0
16,Alice Silva,20,ATLPA1,2024-12-03,SELL,13.0,-13.0,95.0
16,Alice Silva,20,ATLPA1,2024-12-13,BUY,19.0,19.0,114.0
16,Alice Silva,20,ATLPA1,2024-12-24,BUY,21.0,21.0,135.0
16,Alice Silva,20,ATLPA1,2025-01-06,BUY,14.0,14.0,149.0
16,Alice Silva,20,ATLPA1,2025-01-09,BUY,25.0,25.0,174.0
16,Alice Silva,20,ATLPA1,2025-01-13,SELL,43.0,-43.0,131.0
16,Alice Silva,20,ATLPA1,2025-01-20,BUY,30.0,30.0,161.0
16,Alice Silva,20,ATLPA1,2025-01-22,SELL,23.0,-23.0,138.0
16,Alice Silva,20,ATLPA1,2025-01-22,BUY,25.0,25.0,163.0
16,Alice Silva,20,ATLPA1,2025-01-23,BUY,23.0,23.0,186.0
16,Alice Silva,20,ATLPA1,2025-01-23,BUY,22.0,22.0,208.0
16,Alice Silva,20,ATLPA1,2025-01-23,BUY,65.0,65.0,273.0
16,Alice Silva,20,ATLPA1,2025-01-29,BUY,8.0,8.0,281.0
16,Alice Silva,20,ATLPA1,2025-02-05,BUY,16.0,16.0,297.0
16,Alice Silva,20,ATLPA1,2025-02-13,BUY,32.0,32.0,329.0
16,Alice Silva,20,ATLPA1,2025-02-28,BUY,24.0,24.0,353.0
16,Alice Silva,20,ATLPA1,2025-03-03,BUY,67.0,67.0,420.0
16,Alice Silva,20,ATLPA1,2025-03-04,BUY,21.0,21.0,441.0
16,Alice Silva,20,ATLPA1,2025-03-06,BUY,31.0,31.0,472.0
16,Alice Silva,20,ATLPA1,2025-03-06,SELL,40.0,-40.0,432.0
16,Alice Silva,20,ATLPA1,2025-03-10,BUY,11.0,11.0,443.0
16,Alice Silva,20,ATLPA1,2025-03-19,BUY,17.0,17.0,460.0
16,Alice Silva,20,ATLPA1,2025-04-01,BUY,18.0,18.0,478.0
16,Alice Silva,20,ATLPA1,2025-04-17,BUY,12.0,12.0,490.0
16,Alice Silva,20,ATLPA1,2025-05-01,SELL,21.0,-21.0,469.0
16,Alice Silva,20,ATLPA1,2025-05-01,BUY,15.0,15.0,484.0
16,Alice Silva,20,ATLPA1,2025-05-06,SELL,25.0,-25.0,459.0
16,Alice Silva,20,ATLPA1,2025-05-13,BUY,6.0,6.0,465.0
16,Alice Silva,20,ATLPA1,2025-05-15,SELL,15.0,-15.0,450.0
16,Alice Silva,20,ATLPA1,2025-05-26,BUY,22.0,22.0,472.0
16,Alice Silva,20,ATLPA1,2025-05-27,BUY,16.0,16.0,488.0
16,Alice Silva,20,ATLPA1,2025-06-06,BUY,28.0,28.0,516.0
16,Alice Silva,20,ATLPA1,2025-06-09,SELL,23.0,-23.0,493.0
16,Alice Silva,20,ATLPA1,2025-07-24,BUY,41.0,41.0,534.0
16,Alice Silva,20,ATLPA1,2025-08-13,BUY,79.0,79.0,613.0
16,Alice Silva,20,ATLPA1,2025-09-09,SELL,82.0,-82.0,531.0
16,Alice Silva,20,ATLPA1,2025-09-09,SELL,84.0,-84.0,447.0
16,Alice Silva,20,ATLPA1,2025-09-11,BUY,28.0,28.0,475.0
16,Alice Silva,20,ATLPA1,2025-09-15,BUY,44.0,44.0,519.0
16,Alice Silva,20,ATLPA1,2025-10-10,BUY,30.0,30.0,549.0
16,Alice Silva,20,ATLPA1,2025-10-27,BUY,87.0,87.0,636.0
16,Alice Silva,20,ATLPA1,2025-10-30,BUY,8.0,8.0,644.0
16,Alice Silva,20,ATLPA1,2025-10-31,SELL,4.0,-4.0,640.0
16,Alice Silva,20,ATLPA1,2025-11-11,BUY,22.0,22.0,662.0
16,Alice Silva,20,ATLPA1,2025-11-25,BUY,7.0,7.0,669.0
16,Alice Silva,20,ATLPA1,2025-12-02,BUY,23.0,23.0,692.0
16,Alice Silva,20,ATLPA1,2025-12-22,BUY,17.0,17.0,709.0
16,Alice Silva,20,ATLPA1,2025-12-26,BUY,23.0,23.0,732.0
16,Alice Silva,20,ATLPA1,2026-01-08,SELL,16.0,-16.0,716.0
16,Alice Silva,20,ATLPA1,2026-01-20,SELL,17.0,-17.0,699.0
16,Alice Silva,20,ATLPA1,2026-01-20,BUY,19.0,19.0,718.0
16,Alice Silva,20,ATLPA1,2026-01-23,BUY,15.0,15.0,733.0
16,Alice Silva,20,ATLPA1,2026-01-23,BUY,13.0,13.0,746.0
16,Alice Silva,20,ATLPA1,2026-01-27,SELL,8.0,-8.0,738.0
16,Alice Silva,20,ATLPA1,2026-01-28,SELL,35.0,-35.0,703.0
16,Alice Silva,20,ATLPA1,2026-01-28,SELL,12.0,-12.0,691.0
16,Alice Silva,20,ATLPA1,2026-02-04,BUY,98.0,98.0,789.0
16,Alice Silva,20,ATLPA1,2026-02-12,BUY,19.0,19.0,808.0
16,Alice Silva,20,ATLPA1,2026-02-19,BUY,38.0,38.0,846.0
16,Alice Silva,20,ATLPA1,2026-02-20,SELL,24.0,-24.0,822.0
16,Alice Silva,20,ATLPA1,2026-02-26,BUY,21.0,21.0,843.0
16,Alice Silva,20,ATLPA1,2026-03-03,SELL,17.0,-17.0,826.0
16,Alice Silva,20,ATLPA1,2026-03-06,BUY,28.0,28.0,854.0
16,Alice Silva,20,ATLPA1,2026-03-13,BUY,12.0,12.0,866.0
16,Alice Silva,20,ATLPA1,2026-03-13,BUY,19.0,19.0,885.0
16,Alice Silva,20,ATLPA1,2026-03-17,BUY,24.0,24.0,909.0
16,Alice Silva,20,ATLPA1,2026-03-18,BUY,85.0,85.0,994.0
16,Alice Silva,20,ATLPA1,2026-03-19,SELL,16.0,-16.0,978.0
16,Alice Silva,20,ATLPA1,2026-03-20,SELL,51.0,-51.0,927.0
16,Alice Silva,20,ATLPA1,2026-03-23,BUY,8.0,8.0,935.0
16,Alice Silva,20,ATLPA1,2026-04-03,SELL,14.0,-14.0,921.0
16,Alice Silva,20,ATLPA1,2026-04-09,BUY,10.0,10.0,931.0
16,Alice Silva,20,ATLPA1,2026-04-13,SELL,12.0,-12.0,919.0
16,Alice Silva,20,ATLPA1,2026-04-13,BUY,26.0,26.0,945.0
16,Alice Silva,20,ATLPA1,2026-04-13,BUY,24.0,24.0,969.0
16,Alice Silva,20,ATLPA1,2026-04-14,SELL,21.0,-21.0,948.0
16,Alice Silva,20,ATLPA1,2026-04-14,BUY,29.0,29.0,977.0
16,Alice Silva,20,ATLPA1,2026-04-21,SELL,52.0,-52.0,925.0
16,Alice Silva,20,ATLPA1,2026-04-29,BUY,13.0,13.0,938.0
16,Alice Silva,20,ATLPA1,2026-04-30,BUY,27.0,27.0,965.0
16,Alice Silva,20,ATLPA1,2026-05-07,BUY,8.0,8.0,973.0
16,Alice Silva,20,ATLPA1,2026-05-11,BUY,10.0,10.0,983.0
16,Alice Silva,20,ATLPA1,2026-06-01,BUY,17.0,17.0,1000.0
16,Alice Silva,20,ATLPA1,2026-06-23,BUY,54.0,54.0,1054.0
16,Alice Silva,20,ATLPA1,2026-06-30,SELL,25.0,-25.0,1029.0
16,Alice Silva,20,ATLPA1,2026-07-23,BUY,39.0,39.0,1068.0
16,Alice Silva,21,VERCA7,2024-09-11,BUY,10.0,10.0,10.0
16,Alice Silva,21,VERCA7,2024-09-13,SELL,10.0,-10.0,0.0
16,Alice Silva,21,VERCA7,2024-11-27,BUY,20.0,20.0,20.0
16,Alice Silva,21,VERCA7,2025-01-28,BUY,55.0,55.0,75.0
16,Alice Silva,21,VERCA7,2025-01-31,BUY,32.0,32.0,107.0
16,Alice Silva,21,VERCA7,2025-05-14,BUY,34.0,34.0,141.0
16,Alice Silva,21,VERCA7,2025-07-22,SELL,34.0,-34.0,107.0
16,Alice Silva,21,VERCA7,2025-11-05,BUY,23.0,23.0,130.0
16,Alice Silva,21,VERCA7,2026-02-12,SELL,14.0,-14.0,116.0
16,Alice Silva,21,VERCA7,2026-05-01,BUY,19.0,19.0,135.0
16,Alice Silva,21,VERCA7,2026-05-15,BUY,64.0,64.0,199.0
16,Alice Silva,21,VERCA7,2026-06-05,SELL,11.0,-11.0,188.0
16,Alice Silva,21,VERCA7,2026-06-29,SELL,39.0,-39.0,149.0
16,Alice Silva,22,ANCIN3,2024-09-11,BUY,23.0,23.0,23.0
16,Alice Silva,22,ANCIN3,2024-09-17,BUY,29.0,29.0,52.0
16,Alice Silva,22,ANCIN3,2024-10-07,BUY,29.0,29.0,81.0
16,Alice Silva,22,ANCIN3,2024-11-12,SELL,17.0,-17.0,64.0
16,Alice Silva,22,ANCIN3,2025-01-28,BUY,27.0,27.0,91.0
16,Alice Silva,22,ANCIN3,2025-05-29,SELL,25.0,-25.0,66.0
16,Alice Silva,22,ANCIN3,2025-09-15,SELL,9.0,-9.0,57.0
16,Alice Silva,22,ANCIN3,2026-01-06,BUY,4.0,4.0,61.0
16,Alice Silva,23,SILIN3,2024-09-12,BUY,17.0,17.0,17.0
16,Alice Silva,23,SILIN3,2024-09-12,BUY,17.0,17.0,34.0
16,Alice Silva,23,SILIN3,2025-01-13,BUY,4.0,4.0,38.0
16,Alice Silva,23,SILIN3,2025-01-22,BUY,11.0,11.0,49.0
16,Alice Silva,23,SILIN3,2025-01-23,BUY,6.0,6.0,55.0
16,Alice Silva,23,SILIN3,2025-03-03,BUY,22.0,22.0,77.0
16,Alice Silva,23,SILIN3,2025-06-03,SELL,7.0,-7.0,70.0
16,Alice Silva,23,SILIN3,2025-09-16,BUY,94.0,94.0,164.0
16,Alice Silva,23,SILIN3,2026-01-22,BUY,21.0,21.0,185.0
16,Alice Silva,23,SILIN3,2026-02-16,BUY,32.0,32.0,217.0
16,Alice Silva,23,SILIN3,2026-03-19,BUY,20.0,20.0,237.0
16,Alice Silva,24,CYBMA0,2024-09-05,BUY,9.0,9.0,9.0
16,Alice Silva,24,CYBMA0,2024-09-11,BUY,6.0,6.0,15.0
