client_id,client_name,instrument_id,ticker,open_position,avg_acquisition_cost,current_price,unrealized_pnl,realized_pnl,total_pnl
19,Giulia Garcia,10,HARIN3,155.0,303.7514,142.5095,-24992.49,-4169.29,-29161.78
22,Ridgeline Capital,1,AURHO3,1848.0,41.3447,33.5833,-14343.02,-15196.87,-29539.89
18,Brightside Holdings,29,WAVIN1,4384.0,90.3402,83.732,-28970.16,-1060.47,-30030.63
13,Vantage Capital,1,AURHO3,1716.0,43.8215,33.5833,-17568.74,-12473.5,-30042.25
24,Anchor Fund,29,WAVIN1,5490.0,89.6638,83.732,-32565.84,2045.82,-30520.01
1,Thomas Garcia,40,ZENCA1,357.0,249.4346,170.561,-28157.89,-2770.46,-30928.35
4,Harborview Partners,12,IROAG7,2880.0,68.2688,61.1118,-20612.28,-10573.93,-31186.21
14,Zoe Costa,38,NORSA2,531.0,312.0566,261.6879,-26745.78,-4703.61,-31449.39
23,Sarah Larsen,36,ANCSA3,402.0,131.3328,89.2146,-16931.51,-14818.65,-31750.16
2,Vantage Partners,28,BLUTE2,1139.0,140.8599,112.0886,-32770.49,926.85,-31843.64
9,Ridgeline Holdings,31,NOVAG4,25496.0,113.2942,112.2563,-26462.06,-5917.02,-32379.07
22,Ridgeline Capital,28,BLUTE2,859.0,148.8633,112.0886,-31589.45,-1086.64,-32676.09
18,Brightside Holdings,13,AMBPA6,3009.0,146.4942,137.5057,-27046.47,-6504.2,-33550.66
7,Meridian Asset Management,8,SILCA5,3383.0,74.2691,66.1855,-27346.72,-6516.53,-33863.25
8,Silverline Holdings,28,BLUTE2,1392.0,142.6736,112.0886,-42574.3,8697.34,-33876.95
8,Silverline Holdings,11,ORBAG4,3625.0,30.3305,28.2623,-7497.39,-26946.43,-34443.82
2,Vantage Partners,22,ANCIN3,1005.0,213.6521,177.4382,-36394.96,1299.28,-35095.67
10,Harborview Holdings,11,ORBAG4,3928.0,31.2093,28.2623,-11575.95,-25710.89,-37286.83
7,Meridian Asset Management,1,AURHO3,2044.0,44.6348,33.5833,-22589.33,-15417.17,-38006.5
11,Harborview Group,12,IROAG7,2031.0,73.081,61.1118,-24309.51,-13992.2,-38301.72
8,Silverline Holdings,8,SILCA5,1449.0,74.627,66.1855,-12231.71,-27064.69,-39296.4
5,Northbridge Fund,25,FALTE3,390.0,108.2273,131.4268,9047.82,-48458.2,-39410.37
8,Silverline Holdings,12,IROAG7,907.0,71.3298,61.1118,-9267.7,-30394.87,-39662.58
11,Harborview Group,13,AMBPA6,2671.0,147.674,137.5057,-27159.42,-15390.44,-42549.85
24,Anchor Fund,22,ANCIN3,1421.0,206.5603,177.4382,-41382.56,-1218.41,-42600.97
9,Ridgeline Holdings,2,QUACO1,16763.0,97.2025,89.9745,-121162.2,78477.14,-42685.06
7,Meridian Asset Management,28,BLUTE2,1042.0,147.5273,112.0886,-36927.18,-6792.89,-43720.06
15,Antoine Silva,10,HARIN3,262.0,304.3044,142.5095,-42390.26,-1956.19,-44346.46
19,Giulia Garcia,28,BLUTE2,1376.0,143.3342,112.0886,-42993.95,-1796.69,-44790.64
11,Harborview Group,28,BLUTE2,1459.0,139.7655,112.0886,-40380.57,-4434.13,-44814.7
5,Northbridge Fund,5,WAVPL9,747.0,97.1805,48.512,-36355.38,-9097.31,-45452.69
7,Meridian Asset Management,14,WAVIN2,2370.0,435.259,385.0886,-118903.95,73377.57,-45526.38
13,Vantage Capital,22,ANCIN3,1791.0,202.3252,177.4382,-44572.54,-2592.87,-47165.41
24,Anchor Fund,12,IROAG7,1704.0,71.2697,61.1118,-17309.14,-29924.0,-47233.14
24,Anchor Fund,1,AURHO3,843.0,44.3663,33.5833,-9090.09,-38196.35,-47286.44
10,Harborview Holdings,1,AURHO3,2845.0,44.9286,33.5833,-32277.35,-15917.99,-48195.34
24,Anchor Fund,25,FALTE3,2333.0,103.782,131.4268,64495.39,-112939.38,-48443.99
18,Brightside Holdings,12,IROAG7,308.0,72.8331,61.1118,-3610.16,-45106.95,-48717.11
23,Sarah Larsen,10,HARIN3,354.0,286.0352,142.5095,-50808.09,-106.63,-50914.72
14,Zoe Costa,40,ZENCA1,635.0,232.7718,170.561,-39503.84,-12644.81,-52148.65
13,Vantage Capital,5,WAVPL9,1226.0,75.3668,48.512,-32924.0,-21100.36,-54024.36
4,Harborview Partners,13,AMBPA6,7921.0,145.7847,137.5057,-65577.77,11388.27,-54189.49
10,Harborview Holdings,8,SILCA5,4663.0,73.7257,66.1855,-35159.85,-19865.12,-55024.97
22,Ridgeline Capital,5,WAVPL9,1165.0,82.9386,48.512,-40106.99,-17024.33,-57131.32
24,Anchor Fund,8,SILCA5,3232.0,76.2872,66.1855,-32648.56,-25088.42,-57736.98
4,Harborview Partners,5,WAVPL9,312.0,98.1148,48.512,-15476.06,-43498.72,-58974.78
7,Meridian Asset Management,22,ANCIN3,2453.0,208.3106,177.4382,-75730.04,14640.58,-61089.46
23,Sarah Larsen,38,NORSA2,509.0,337.3431,261.6879,-38508.47,-23445.52,-61953.99
18,Brightside Holdings,8,SILCA5,1793.0,75.4221,66.1855,-16561.19,-45510.87,-62072.06
13,Vantage Capital,28,BLUTE2,1604.0,146.4762,112.0886,-55157.73,-8309.89,-63467.62
8,Silverline Holdings,1,AURHO3,2727.0,47.4196,33.5833,-37731.68,-27357.67,-65089.35
10,Harborview Holdings,22,ANCIN3,1846.0,209.0187,177.4382,-58297.61,-7858.84,-66156.45
11,Harborview Group,1,AURHO3,4066.0,47.8112,33.5833,-57850.65,-12054.15,-69904.8
10,Harborview Holdings,12,IROAG7,3382.0,72.4247,61.1118,-38260.22,-38672.73,-76932.94
22,Ridgeline Capital,22,ANCIN3,2207.0,203.7996,177.4382,-58179.7,-19845.67,-78025.37
2,Vantage Partners,38,NORSA2,584.0,369.2222,261.6879,-62800.04,-15491.1,-78291.14
18,Brightside Holdings,1,AURHO3,2082.0,45.5205,33.5833,-24853.25,-53667.07,-78520.32
9,Ridgeline Holdings,11,ORBAG4,24133.0,27.3538,28.2623,21924.59,-104402.64,-82478.05
8,Silverline Holdings,5,WAVPL9,1777.0,77.0965,48.512,-50794.69,-35001.48,-85796.17
4,Harborview Partners,36,ANCSA3,750.5,149.602,89.2146,-45320.77,-41658.83,-86979.6
5,Northbridge Fund,22,ANCIN3,2295.0,218.2157,177.4382,-93584.44,5621.34,-87963.11
13,Vantage Capital,29,WAVIN1,16069.0,89.8099,83.732,-97666.22,3923.28,-93742.94
18,Brightside Holdings,39,PIOIN4,5168.0,104.1579,112.7574,44442.45,-139567.96,-95125.5
18,Brightside Holdings,28,BLUTE2,2639.0,152.5207,112.0886,-106700.25,9821.26,-96878.99
4,Harborview Partners,22,ANCIN3,2512.0,210.0381,177.4382,-81890.84,-18219.62,-100110.46
16,Alice Silva,10,HARIN3,522.0,271.8003,142.5095,-67489.81,-32673.28,-100163.09
16,Alice Silva,40,ZENCA1,1136.0,244.3041,170.561,-83772.15,-22070.33,-105842.48
8,Silverline Holdings,22,ANCIN3,2937.0,208.5079,177.4382,-91251.63,-14656.96,-105908.59
24,Anchor Fund,28,BLUTE2,5294.0,137.4872,112.0886,-134460.21,26592.01,-107868.2
13,Vantage Capital,36,ANCSA3,892.0,146.2547,89.2146,-50879.75,-57749.74,-108629.5
7,Meridian Asset Management,5,WAVPL9,2835.0,82.8367,48.512,-97310.39,-16524.38,-113834.77
8,Silverline Holdings,25,FALTE3,1962.0,118.6497,131.4268,25068.73,-140057.57,-114988.83
11,Harborview Group,40,ZENCA1,88.5,242.6354,170.561,-6378.58,-116923.78,-123302.37
13,Vantage Capital,10,HARIN3,772.0,251.9233,142.5095,-84467.44,-39891.57,-124359.01
2,Vantage Partners,36,ANCSA3,1750.0,152.1493,89.2146,-110135.66,-16907.35,-127043.01
2,Vantage Partners,40,ZENCA1,1850.0,230.4382,170.561,-110772.88,-19522.33,-130295.22
4,Harborview Partners,38,NORSA2,910.0,377.0111,261.6879,-104944.16,-31289.07,-136233.23
4,Harborview Partners,39,PIOIN4,1344.0,125.5158,112.7574,-17147.3,-120208.12,-137355.43
24,Anchor Fund,5,WAVPL9,1036.0,84.7143,48.512,-37505.54,-103156.92,-140662.46
8,Silverline Holdings,39,PIOIN4,3008.0,109.9173,112.7574,8542.96,-153867.4,-145324.44
10,Harborview Holdings,38,NORSA2,2730.0,326.4915,261.6879,-176913.84,31562.3,-145351.54
18,Brightside Holdings,22,ANCIN3,3562.0,207.4411,177.4382,-106870.33,-39653.14,-146523.47
4,Harborview Partners,28,BLUTE2,4107.0,148.1739,112.0886,-148202.29,-1382.04,-149584.33
5,Northbridge Fund,40,ZENCA1,2428.0,226.0362,170.561,-134693.73,-25038.27,-159732.0
11,Harborview Group,38,NORSA2,889.0,362.9042,261.6879,-89981.29,-70870.19,-160851.48
19,Giulia Garcia,38,NORSA2,1031.0,354.6452,261.6879,-95838.94,-66377.22,-162216.16
7,Meridian Asset Management,36,ANCSA3,1181.0,145.1696,89.2146,-66082.87,-97428.46,-163511.33
22,Ridgeline Capital,25,FALTE3,204.0,118.0651,131.4268,2725.79,-169345.78,-166619.99
11,Harborview Group,5,WAVPL9,2507.0,97.2365,48.512,-122152.24,-46118.0,-168270.24
10,Harborview Holdings,28,BLUTE2,4647.0,145.5274,112.0886,-155390.25,-18257.76,-173648.01
2,Vantage Partners,1,AURHO3,11150.0,47.0011,33.5833,-149608.4,-27243.03,-176851.43
13,Vantage Capital,40,ZENCA1,1516.0,252.8202,170.561,-124704.97,-53934.21,-178639.18
4,Harborview Partners,10,HARIN3,1199.0,297.2517,142.5095,-185535.95,6848.13,-178687.82
22,Ridgeline Capital,36,ANCSA3,2541.0,137.7309,89.2146,-123279.95,-63654.71,-186934.66
5,Northbridge Fund,38,NORSA2,416.0,402.0062,261.6879,-58372.4,-130463.33,-188835.73
7,Meridian Asset Management,10,HARIN3,1616.0,246.2769,142.5095,-167688.09,-26167.75,-193855.84
9,Ridgeline Holdings,29,WAVIN1,28457.0,90.2807,83.732,-186356.83,-8569.66,-194926.49
22,Ridgeline Capital,40,ZENCA1,1822.0,246.1349,170.561,-137695.6,-59669.78,-197365.38
11,Harborview Group,36,ANCSA3,3931.0,138.0884,89.2146,-192122.81,-27596.79,-219719.59
7,Meridian Asset Management,40,ZENCA1,1179.0,239.5276,170.561,-81311.61,-159830.36,-241141.97
8,Silverline Holdings,36,ANCSA3,3799.0,139.2093,89.2146,-189929.94,-52823.53,-242753.47
10,Harborview Holdings,36,ANCSA3,3538.0,133.1855,89.2146,-155568.95,-92539.82,-248108.77
22,Ridgeline Capital,10,HARIN3,1087.0,271.2898,142.5095,-139984.22,-113916.81,-253901.03
2,Vantage Partners,10,HARIN3,2228.0,248.4105,142.5095,-235947.51,-22338.9,-258286.41
13,Vantage Capital,39,PIOIN4,10664.0,101.4841,112.7574,120218.78,-380246.83,-260028.05
10,Harborview Holdings,5,WAVPL9,5936.0,79.0304,48.512,-181157.08,-88960.39,-270117.47
18,Brightside Holdings,5,WAVPL9,4315.0,88.2004,48.512,-171255.43,-99889.71,-271145.14
24,Anchor Fund,40,ZENCA1,3207.0,225.9307,170.561,-177570.65,-97099.26,-274669.91
9,Ridgeline Holdings,13,AMBPA6,18452.0,149.1215,137.5057,-214333.82,-74208.96,-288542.79
11,Harborview Group,10,HARIN3,1811.0,268.0904,142.5095,-227427.04,-76424.8,-303851.84
9,Ridgeline Holdings,12,IROAG7,15055.0,71.1539,61.1118,-151184.04,-168822.91,-320006.95
4,Harborview Partners,40,ZENCA1,2686.0,247.0458,170.561,-205438.22,-118341.27,-323779.5
5,Northbridge Fund,10,HARIN3,1751.0,274.4765,142.5095,-231074.26,-107608.58,-338682.84
22,Ridgeline Capital,38,NORSA2,2443.0,353.6248,261.6879,-224601.86,-115136.02,-339737.88
9,Ridgeline Holdings,8,SILCA5,25851.0,74.4053,66.1855,-212489.15,-131881.53,-344370.68
18,Brightside Holdings,40,ZENCA1,2636.0,246.6533,170.561,-200579.35,-145612.69,-346192.04
8,Silverline Holdings,38,NORSA2,3667.0,343.6436,261.6879,-300531.55,-47118.14,-347649.69
8,Silverline Holdings,40,ZENCA1,4681.0,229.4907,170.561,-275849.72,-94465.55,-370315.27
18,Brightside Holdings,36,ANCSA3,2924.0,149.1162,89.2146,-175152.33,-195714.77,-370867.1
13,Vantage Capital,38,NORSA2,2028.0,386.8217,261.6879,-253771.43,-122590.13,-376361.56
9,Ridgeline Holdings,1,AURHO3,26070.0,44.0304,33.5833,-272356.07,-105156.97,-377513.04
7,Meridian Asset Management,38,NORSA2,2443.0,381.6813,261.6879,-293143.98,-85395.27,-378539.25
24,Anchor Fund,36,ANCSA3,5280.0,145.6084,89.2146,-297759.38,-86564.84,-384324.21
24,Anchor Fund,10,HARIN3,3694.0,264.915,142.5095,-452165.98,19869.11,-432296.87
10,Harborview Holdings,40,ZENCA1,3667.0,243.3441,170.561,-266895.51,-185300.47,-452195.98
8,Silverline Holdings,10,HARIN3,2834.0,269.244,142.5095,-359165.45,-110360.76,-469526.21
10,Harborview Holdings,10,HARIN3,2543.0,272.5296,142.5095,-330641.05,-151043.13,-481684.18
24,Anchor Fund,38,NORSA2,1813.0,390.7816,261.6879,-234046.83,-284069.01,-518115.84
9,Ridgeline Holdings,28,BLUTE2,12872.0,146.7338,112.0886,-445952.99,-74782.66,-520735.65
18,Brightside Holdings,38,NORSA2,3546.0,365.2689,261.6879,-367298.23,-159905.21,-527203.43
18,Brightside Holdings,10,HARIN3,5215.0,261.9401,142.5095,-622830.66,-102393.74,-725224.4
5,Northbridge Fund,36,ANCSA3,9123.0,138.2342,89.2146,-447205.43,-311085.79,-758291.22
9,Ridgeline Holdings,22,ANCIN3,16583.0,214.4389,177.4382,-613582.43,-283898.38,-897480.81
9,Ridgeline Holdings,5,WAVPL9,9514.0,83.2569,48.512,-330562.59,-571535.18,-902097.77
9,Ridgeline Holdings,39,PIOIN4,13692.0,111.0633,112.7574,23195.74,-989266.27,-966070.54
9,Ridgeline Holdings,36,ANCSA3,17501.0,140.3495,89.2146,-894912.65,-737731.7,-1632644.34
9,Ridgeline Holdings,40,ZENCA1,23320.0,248.1125,170.561,-1808502.11,-715153.9,-2523656.01
9,Ridgeline Holdings,38,NORSA2,30630.0,335.2444,261.6879,-2253034.99,-645552.22,-2898587.21
9,Ridgeline Holdings,10,HARIN3,14674.0,293.6744,142.5095,-2218193.22,-725876.28,-2944069.5
